"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"18406",2.6,5.51,0,7.83,3.25,2.14,0,42.89,3.6,12.26,129,516,19074.11667," «",161,112,0,0,273,0,262,191,0,0,0,453,0,0,0,273,304.4,205,239.4,68,65,0,0,1,2.2,18,12.1,135,142.5,161,177.6,3,15
"18407",5.75,1.96,0,4.05,1.66,1.11,0,24.74,9.92,4.37,102.88,143,21024.55,"∑Ò",83,44,126,1,0,0,206,74,182,97,1,0,0,0,0,127,209.7,91,156.1,36,53.6,0,0,38,39.3,3,2.2,18,18,83,161.3,15,12
"18408",1.92,12.36,0,28.14,11.53,7.73,0,107.52,7.71,9.12,366,372,0," «",223,287,395,70,45,0,491,519,673,37,190,110,0,0,0,510,757.9,365,535.5,145,222.5,0,0,34,44.2,9,16.1,150,233.7,223,378.9,28,101
"18409",6.62,3.44,0,8.89,3.65,2.43,0,37.19,17.2,7.66,209,152,25345.25,"∑Ò",60,51,75,36,0,0,89,92,102,22,57,0,0,0,0,111,122,90,108.5,21,13.5,0,0,12,10.2,11,8.2,26,19.1,60,58.5,11,17
"18410",1.92,1.22,0,7.84,3.2,2.16,64.68,15.66,2.66,11.24,154.9,270,6674.75,"∑Ò",122,13,66,6,0,63,275,18,120,29,12,0,132,0,0,135,224.2,92,168.8,43,55.3,0,0,0,0,0,0,111,157.5,122,213.1,4,0
"18411",5.74,1.9,10.03,8.97,1.6,1.07,1.51,23.93,11,8.44,120.61,137,17688.55,"∑Ò",143,133,251,21,0,4,375,200,381,158,32,0,4,0,0,276,429.9,204,306.8,72,123.1,0,0,48,57.7,2,1.4,83,214,143,299.2,18,26
"18412",1.04,13.31,0,20.68,8.45,5.68,0,63.26,1.45,4.92,290,695,36979.05,"∑Ò",161,163,14,230,80,0,396,337,12,8,497,216,0,0,0,324,579.3,246,455.7,78,123.7,0,0,12,25.2,27,39.6,107,231.1,161,323.3,9,51
"18413",5.39,3.97,5.91,9.86,3.67,2.11,0,35.33,2.58,8.82,127.25,58,1546.366667,"∑Ò",193,222,384,31,0,0,565,524,803,137,149,0,0,0,0,415,884.5,302,720.8,113,163.7,0,1,6,10.5,21,32.6,130,237.3,193,464.7,16,74
"18414",0.89,1.6,0,8.23,29.19,1.96,0,25.32,11.21,10.3,127.9,3,2.75,"∑Ò",139,102,38,203,0,0,542,327,26,73,770,0,0,0,0,241,739.9,196,563.1,45,176.8,0,0,10,12.3,29,101.6,99,354.8,139,469,4,23
"18415",6.42,17.52,0,16.13,2.74,1.83,0,34.47,1.98,6.75,38,155,26698.91667,"∑Ò",425,394,819,0,0,0,786,973,1704,55,0,0,0,0,0,819,1319.4,659,1065.3,160,254.1,0,0,9,6.9,62,64.3,275,358.4,425,569.1,24,96
"18416",0.83,3.52,0,7.64,3.12,2.1,0,29.25,1.13,3.91,239,50,1127.033333,"∑Ò",106,99,174,17,14,0,181,202,300,42,22,19,0,0,0,205,275.4,138,174.5,67,100.9,3,0,25,15.7,5,8.5,58,86.3,103,123.8,7,51
"18417",7.6,5.51,0,7.83,3.25,16.64,0,42.89,3.6,12.26,148.5,109,1267.283333," «",88,9,0,0,97,0,460,23,0,0,0,483,0,0,0,97,432.8,60,356.1,37,76.8,0,0,17,36.8,1,3.7,57,354,88,413.5,3,0
"18418",1.34,5.66,0,9.21,3.77,2.53,0,38.73,1.87,6.28,164,4,221.8166667,"∑Ò",34,25,10,49,0,0,418,281,63,0,636,0,0,10,59,49,610.3,41,474.7,18,194.5,0,0,6,18.6,0,0,24,207.1,34,401,1,12
"18419",0.53,5,0,1.99,0.82,0.55,0,18.58,0.76,2.49,14,1403,0,"∑Ò",294,622,741,30,145,0,698,1297,1471,135,78,311,0,0,0,916,1527.2,627,1078.5,289,448.8,0,0,53,109.1,16,37,190,337.7,294,551.8,25,135
"18420",5.77,2.04,0,4.22,1.73,1.15,0,45.68,3.07,4.53,116,109,26770.73333,"∑Ò",51,20,71,0,0,0,200,68,106,162,0,0,0,0,0,71,230.8,53,148.7,18,82,0,0,13,17.9,4,26.5,25,105.9,51,171.9,5,0
"18421",0.74,3.09,0,6.71,2.74,1.84,0,25.7,1,3.44,194,386,36646.03333," «",92,73,155,10,0,0,109,176,261,11,13,0,0,0,0,165,190.4,143,167.3,22,23.1,0,1,3,2.1,12,11.2,71,34.5,92,54.1,9,23
"18422",4.46,1.1,3.92,7.56,1.76,10.43,0,30.79,13.47,7.63,76.62,167,3887.533333,"∑Ò",151,46,170,8,19,0,377,148,305,142,41,37,0,0,0,197,418.5,134,288.7,63,129.9,0,0,4,5.6,15,20.5,110,241.8,151,295.8,9,20
"18423",2.06,13.16,0,24.34,9.95,6.69,0,81.23,12.91,9.72,301,742,33834.66667,"∑Ò",159,82,219,22,0,0,272,105,335,1,41,0,0,0,0,241,238.4,172,188.5,69,49.9,0,0,24,28.1,50,42.4,74,83.2,159,181.3,14,32
"18424",7.6,5.51,0,7.83,3.25,2.14,0,50.25,14.6,12.26,152.36,310,4484,"∑Ò",132,71,197,6,0,0,318,193,317,181,13,0,0,0,0,203,409.6,139,304.7,64,104.8,0,0,7,9.6,14,43.3,83,159.3,132,251.7,14,31
"18425",0.99,2.57,0,5.32,2.17,19.31,0,62.43,1.34,11.44,136.85,166,4935.216667,"∑Ò",149,148,0,0,297,0,359,249,0,0,0,608,0,0,0,297,453.9,212,364.1,85,89.9,0,0,17,32.1,20,77.8,107,167,149,283.2,4,31
"18426",7.68,5.66,0,10.96,4.49,2.99,0,50.31,3.74,12.56,179,1115,36074.16667,"∑Ò",209,268,463,4,6,4,360,435,728,47,5,10,5,29,29.2,448,524,318,405.1,159,148.1,0,0,52,49.8,26,28.1,125,169.8,209,253.7,15,76
"18427",5.84,1.79,0,5.84,2.2,1.41,0,20.91,4.49,5.94,199,304,19659.4,"∑Ò",135,122,257,0,0,0,173,168,335,6,0,0,0,0,0,257,200.7,165,127.3,93,76.3,0,0,41,24.7,8,6.6,73,59.3,135,97.8,19,44
"18428",6.12,3.09,0,8,3.27,2.19,0,42.38,2,6.88,207.64,0,0," «",83,57,140,0,0,0,287,93,301,79,0,0,0,0,0,140,298.7,122,269.8,18,28.9,0,0,18,27.7,2,0.3,33,107,83,237.5,7,18
"18429",0.7,0,0,12.91,5.27,3.55,0,7.09,96.97,3.31,285,1444,724.8333333,"∑Ò",257,190,446,1,0,0,490,338,605,222,1,0,0,199,166,248,435.1,340,502.6,107,98.4,0,0,136,135.1,29,24.9,72,174.7,257,363.4,35,57
"18430",5,0,0,0,0,0,0,9.79,19.58,11.75,49.05,0,0,"∑Ò",27,7,34,0,0,0,56,13,44,25,0,0,0,0,0,34,54,24,40.8,10,13.3,0,0,3,9.3,7,5.5,15,16.7,27,44.4,4,0
"18431",5,4.8,0,0,0,0,0,16.21,19.58,11.75,46.21,120,5923.666667,"∑Ò",243,96,335,4,0,0,508,181,600,73,16,0,0,0,0,339,518.8,235,380.2,104,138.6,0,0,31,34.7,41,69.2,143,235.1,243,384.2,16,40
"18432",0.59,1.65,0,13.07,0.82,0.55,2.94,46.28,0.82,3.45,82.69,658,0,"∑Ò",54,29,77,2,0,4,154,138,207,77,2,0,6,0,0,83,252.6,39,183.9,44,68.7,0,0,4,6.4,0,0,28,91.5,54,129.7,1,14
"18433",1.04,13.29,0,20.66,8.44,5.68,0,63.21,1.45,4.91,294,1010,17859.3,"∑Ò",61,36,97,0,0,0,385,108,241,252,0,0,0,0,0,97,442.7,69,257.7,28,185,0,0,12,70.3,7,30.1,39,250.7,61,352.4,4,9
"18434",5.26,3.79,0,9.74,4,2.69,0,40.91,21.88,8.42,169,840,0,"∑Ò",53,33,57,29,0,0,240,97,185,83,69,0,0,1,5.6,85,285.2,73,266.1,13,24.7,0,0,1,5.6,6,30.5,45,167.2,53,211,3,20
"18435",4.94,3.55,0,9.12,3.75,2.52,0,38.35,2.32,7.9,169,48,2992.983333,"∑Ò",89,81,161,9,0,0,143,125,221,35,12,0,0,0,0,170,182.3,92,103,78,79.3,0,0,29,22.3,11,25.4,25,23.8,89,97.8,10,19
"18436",5.69,4.2,0,8.13,3.32,2.2,0,59.39,10.19,9.32,154.8,2258,37837.85," «",127,71,180,18,0,0,477,253,358,298,74,0,0,0,0,198,628.3,125,515.2,73,113.1,0,0,9,73.4,6,4.7,111,335,127,413.3,8,29
"18437",1.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,99,41,1433.45,"∑Ò",43,59,102,0,0,0,112,67,120,59,0,0,0,0,0,102,118.7,67,90.3,35,28.4,0,0,3,3.4,8,3.6,22,58.5,43,87,8,9
"18438",1.72,0,0,10.35,4.24,2.84,0,11.28,12.4,8.1,144,317,30320,"∑Ò",230,172,389,0,13,0,699,271,493,457,0,20,0,280,258.2,122,494.5,211,460.9,191,291.7,0,0,171,345.7,1,0.4,43,159,230,576.3,31,39
"18439",1.27,5.38,0,6.43,2.65,1.76,0,41.26,1.76,5.99,135,837,0,"∑Ò",208,193,401,0,0,0,421,444,800,65,0,0,0,234,363,167,287.6,236,425.3,165,225.3,0,0,146,215.8,14,23.2,11,25.3,208,312,43,67
"18440",1,12.74,0,19.81,8.09,5.44,0,60.58,1.39,4.71,282,434,0,"∑Ò",212,57,175,94,0,0,515,82,196,206,195,0,0,0,0,269,457.6,193,327.5,76,130.1,0,0,26,25.9,27,64.5,142,268.6,212,406.5,13,21
"18441",1.38,2.92,0,7.53,3.09,2.07,0,61.54,11.92,6.5,183,1145,0,"∑Ò",81,86,36,2,129,0,112,123,45,0,2,188,0,36,25,131,116.2,139,119,28,22.3,0,0,26,18.1,0,0,54,43.3,81,66.7,3,18
"18442",1.38,2.92,0,7.53,3.09,2.07,0,31.54,6.92,6.5,148,448,30156.1,"∑Ò",145,90,22,3,210,0,297,154,27,4,5,415,0,0,0,235,327.8,153,201.5,82,126.3,0,0,10,11.2,9,9.1,112,183.8,145,224.5,8,14
"18443",4.94,3.55,0,9.12,3.75,2.52,0,38.35,2.32,7.9,169,111,28550.41667," «",98,51,147,2,0,0,317,122,347,84,8,0,0,1,0.2,148,357.4,117,263.2,32,94.4,0,0,9,14.9,10,43.1,72,170.8,98,264,9,16
"18444",5.76,1.59,0,4.44,1.68,2,0,18.63,14,5.31,209,2,25.05,"∑Ò",210,83,245,48,0,0,629,162,376,322,93,0,0,5,15.5,288,618.4,224,491.7,69,142.2,0,0,39,53.9,2,6.4,148,381.1,210,515,11,26
"18445",3.75,8.68,3.35,20.62,0,11.3,4.46,16.96,13.99,8.4,76.33,0,0,"∑Ò",135,261,377,10,0,9,584,788,1061,276,24,0,11,0,0,396,1177.5,283,910.3,113,267.2,0,0,15,42.5,16,49.4,47,133.9,135,520.1,11,104
"18446",1.9,4,23.42,58.62,4.23,2.83,0,73.2,7.66,8.88,249.8,1319,0,"∑Ò",280,202,377,105,0,0,1117,318,501,747,187,0,0,7,2.6,475,1177.1,315,1022.8,167,156.9,0,0,25,12.2,9,8.5,190,890.8,280,964.3,13,69
"18447",4.32,2.57,0,5.32,2.17,1.46,0,32.43,14.68,11.44,109,175,11565.05,"∑Ò",32,27,58,1,0,0,196,49,87,130,28,0,0,21,23.7,38,192.2,52,207.1,7,8.8,0,0,11,33.9,0,0,9,88.8,32,179.9,6,9
"18448",5.75,1.96,0,4.05,1.66,1.11,0,54.74,11.04,4.37,134,10,434.25,"∑Ò",74,56,130,0,0,0,96,71,141,26,0,0,0,0,0,130,95.6,93,71.9,37,23.7,0,0,2,6.1,0,0,67,43.5,74,56.6,2,12
"18449",5.89,0.3,0,7.18,2.94,1.96,0,25.32,1.21,10.3,99.3,49,4536.1,"∑Ò",104,61,154,1,10,0,201,102,234,47,4,18,0,79,61.1,86,151.4,111,143.9,54,68.6,0,0,54,45.5,10,7.1,18,47.1,104,145.4,11,20
"18450",1.9,4,6.7,11.19,5.29,2.83,0.18,43.2,32.66,8.88,181.89,1049,0,"∑Ò",192,138,271,58,0,1,759,594,1170,51,131,0,1,7,2.5,323,1187.5,242,917.2,88,272.9,0,0,8,14.9,10,21.8,161,618.4,192,665.8,11,27
"18451",5.99,2.57,0,5.32,2.17,1.46,0,52.43,1.34,11.44,119,275,28260.58333,"∑Ò",105,86,115,1,75,0,177,157,170,41,1,122,0,47,84.1,144,154.4,138,184.2,53,54.3,0,1,22,31.7,9,7.6,20,25.4,105,123.7,13,32
"18452",3.39,0,0,7.18,2.94,1.96,0,44.32,1.21,10.3,115.5,,0,"∑Ò",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18453",1.62,3.44,0,8.89,3.65,2.43,0,37.19,2.2,7.66,189,0,0,"∑Ò",64,38,101,1,0,0,219,100,214,102,3,0,0,0,0,102,267.7,81,237.1,21,30.6,0,0,24,50.2,1,1.4,33,128.6,64,186.1,7,0
"18454",5.38,11.74,0,16.65,10.8,27.57,0,57.35,9.59,8.68,246,140,32201.68333,"∑Ò",113,79,70,70,52,0,241,217,106,0,245,107,0,0,0,192,359.4,140,265,52,94.4,0,0,28,42.4,0,0,74,126.4,113,184,9,21
"18455",6.04,2.75,0,5.69,2.32,1.56,0,34.66,1.45,6.12,99,138,36504.28333,"∑Ò",83,61,144,0,0,0,135,130,265,0,0,0,0,0,0,144,188,118,170.5,26,17.6,0,0,56,61.1,0,0,24,26,83,91.4,3,0
"18456",0.57,2.42,4.65,6.6,2.6,1.44,0,30.15,4.22,2.69,157.9,741,32873.6,"∑Ò",159,159,102,8,208,0,348,249,153,121,23,300,0,9,7,309,418.6,218,338.2,100,87.4,0,0,27,31.3,38,93.5,94,132.8,159,257.6,6,47
"18457",5,3.6,52.01,21.45,0,0,0,13.61,12.28,3.69,122.69,56,4543.083333,"∑Ò",317,230,537,10,0,0,791,614,1255,109,41,0,0,0,0,547,1135.5,365,824.9,182,310.7,0,0,74,158.5,25,76.7,195,359.7,317,636.4,23,97
"18458",0.93,2.46,0,2.11,0.86,5.58,0,109.52,1.29,5.45,142.37,1299,0,"∑Ò",85,117,0,0,202,0,125,186,0,0,0,311,0,0,0,202,195.3,160,154.8,42,40.5,0,0,14,8.1,35,18,36,47.6,85,73.7,4,21
"18459",1.74,0.1,119.1,54.04,2.9,1.95,0,23.16,2.4,10.16,255.6,12,0,"∑Ò",817,118,935,0,0,0,1479,191,1219,451,0,0,0,0,0,935,1126.7,752,831.9,183,294.8,0,0,13,35.7,139,155.3,603,600.1,817,1003.4,29,38
"18460",4.65,2.46,0,6.35,2.59,1.73,0,26.53,1.58,5.46,139,1104,31178.01667,"∑Ò",215,63,222,29,25,2,531,96,236,255,88,46,2,0,0,278,483.7,179,297.9,99,185.8,0,0,30,68.6,13,17.1,165,327,215,420.7,11,24
"18461",6.92,0,0,7.84,3.2,2.16,0,21.71,4.66,11.24,102.25,5,53.56666667,"∑Ò",95,43,138,0,0,0,316,67,172,211,0,0,0,0,0,138,305.6,72,186.7,66,118.9,0,0,13,8.1,2,9.5,75,240.3,95,262.3,4,14
"18462",6.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,104,168,29684.68333,"∑Ò",139,119,248,10,0,0,173,157,316,2,12,0,0,0,0,258,183.2,182,127.4,76,55.8,0,0,61,37.5,2,2,72,49.8,139,93.5,13,33
"18463",0.54,1.2,15.2,2.59,0.4,0.27,0,85.08,0.75,3.18,115.25,136,31703.5,"∑Ò",102,48,122,0,28,0,270,96,244,46,0,76,0,0,0,150,296.2,131,270.2,19,26.1,0,0,14,26.9,45,104,42,88.9,102,221.7,2,23
"18464",7.04,5.19,0,10.77,4.46,2.97,0,65.3,2.51,11.53,94,133,5516.166667,"∑Ò",102,95,195,2,0,0,234,334,535,29,4,0,0,0,0,197,469.7,171,420.9,26,48.8,0,0,28,31,24,28.8,31,98.8,102,184,14,26
"18465",5.8,2.11,0,4.35,1.77,1.19,0,60.27,21.1,4.68,147.76,106,3327.533333," «",22,45,54,13,0,0,43,220,199,12,52,0,0,0,0,67,230.1,42,126.6,25,103.6,0,0,0,0,5,11.7,16,21.1,22,33.1,1,13
"18466",0.69,2.92,0,6.33,2.59,1.74,0,24.29,10.96,3.25,153,522,38241.35,"∑Ò",74,20,82,12,0,0,309,42,247,82,22,0,0,0,0,94,301,76,285.7,18,15.3,0,0,0,0,8,19.1,63,221.9,74,269.1,2,14
"18467",1.3,16.56,0,20.03,8.06,5.43,0,71.31,1.76,6.13,298.29,544,52.86666667,"∑Ò",206,135,233,8,100,0,773,463,708,302,16,210,0,0,0,341,1054.5,270,727.1,71,327.4,0,0,34,68.8,36,117,105,408.9,206,662.8,13,60
"18468",3.55,12.81,0,24.52,10.03,6.73,0,85.47,23.34,4.72,387,464,0,"∑Ò",105,83,161,0,27,0,213,182,281,52,0,62,0,0,0,188,302.2,154,230,34,72.2,0,0,19,28.1,23,36.4,59,70.6,105,160.8,11,23
"18469",6.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,105,339,0," «",32,23,55,0,0,0,77,34,106,5,0,0,0,5,2.4,50,82.7,41,80,14,5,0,0,9,4.4,15,49.9,5,1.7,32,61.7,9,9
"18470",4.97,2.75,0,5.69,2.32,1.56,0,89.84,8.37,6.11,156.01,180,30086.55,"∑Ò",64,65,120,0,9,0,146,126,201,58,0,13,0,6,2.7,123,194.6,84,148.8,45,48.5,0,0,9,4.8,2,5.8,45,36.6,64,107.9,7,18
"18471",6.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,105,113,25107.81667,"∑Ò",42,14,29,4,23,0,188,44,61,112,14,45,0,4,7.6,52,199,45,175.1,11,31.6,0,0,4,3.6,1,1.8,33,152.7,42,169.3,6,10
"18472",6.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,105,131,3836.85," «",91,181,249,23,0,0,137,292,382,6,41,0,0,1,0.6,271,280.8,203,215.2,69,66.2,0,0,7,8.7,7,9.9,73,61.6,91,86.6,9,42
"18473",5.78,4.26,0,8.25,3.38,2.23,0,74.91,2.82,9.46,164.23,501,25919.88333,"∑Ò",79,51,4,88,37,1,370,109,3,29,346,94,7,0,0,130,408.2,92,331,38,77.2,0,0,1,0.2,52,183.7,24,139.4,79,325.6,2,20
"18474",0.49,1.27,0,2.63,1.07,0.72,0,16.04,4.36,2.83,73,1,0.516666667,"∑Ò",22,83,105,0,0,0,52,174,224,2,0,0,0,0,0,105,169,76,118.6,29,50.4,0,0,1,2.6,2,1.5,15,34.8,22,41.3,1,13
"18475",4.94,3.55,0,9.12,3.75,2.52,0,38.35,2.32,7.9,169,633,35521.28333,"∑Ò",195,171,19,59,288,0,570,344,14,20,275,605,0,0,0,366,710.3,335,661.4,31,48.9,0,0,15,9.2,43,186.2,135,261,195,458.6,8,32
"18476",5.1,11.13,8.22,27.89,6.45,4.34,0,54.38,2.38,8.24,251,1306,0,"∑Ò",285,98,362,1,20,0,1225,187,623,627,3,159,0,0,0,383,1200.9,297,993.9,86,207,0,0,21,35.8,61,98.3,199,934.6,285,1072,13,45
"18477",4.3,3.73,0,26.45,3.31,2.23,0,31.03,1.23,4.15,167,165,17784.38333,"∑Ò",89,9,85,0,13,0,813,17,11,773,0,46,0,0,0,98,777,83,701,15,76.1,0,0,0,0,0,0,82,737.2,89,766.6,1,0
"18478",1.97,7.57,0,9.03,3.69,2.48,0,28.5,0.83,2.8,251,178,9012.4,"∑Ò",65,72,43,0,94,0,185,138,143,20,0,160,0,2,5.6,135,254.3,106,179.3,31,80.6,0,0,1,1.6,29,86.4,30,63.2,65,155.5,1,24
"18479",4.47,12.48,4.97,26.75,7.93,5.33,0,91.81,1.35,4.61,328.95,725,35168.48333,"∑Ò",260,93,318,35,0,0,1172,579,938,637,176,0,0,0,0,353,1564.5,263,1075.4,90,489.2,0,1,11,70.8,50,249.7,150,646.7,260,1034.1,21,38
"18480",1.04,13.29,0,20.66,8.44,5.68,0,63.21,11.45,4.91,304,760,29348.35,"∑Ò",131,121,241,11,0,0,751,529,948,304,28,0,0,0,0,252,1144.9,187,889.3,65,255.6,0,1,21,23.7,17,123.9,73,468.8,131,685,13,37
"18481",7.28,3.1,0,13.61,5.56,3.74,0,39.76,3.12,10.66,162.05,507,32364.73333,"∑Ò",65,19,77,0,7,0,284,42,138,176,0,12,0,0,0,84,281,42,109.9,42,171.1,0,0,9,107.9,18,12.3,32,89.8,65,247.6,2,0
"18482",1.4,0,0,5.29,2.18,1.46,0,25.4,2.05,6.61,6,291,4423.966667,"∑Ò",65,40,0,105,0,0,197,115,0,0,312,0,0,0,0,105,260.9,63,188.6,42,72.2,0,0,9,29.2,0,0,55,128.9,65,167,2,0
"18483",0.71,4.99,0,1.6,2.79,0.44,0,23.68,0.98,4.14,53.9,240,9666.183333," «",50,27,38,39,0,0,170,45,67,17,131,0,0,10,5.8,67,173.8,60,146.3,17,33.4,0,0,7,4.7,11,14.6,32,128.1,50,147.4,3,12
"18484",0.69,1.83,0,1.57,0.64,0.43,0,23.25,3.21,4.07,50,85,3342.233333,"∑Ò",38,99,129,8,0,0,77,182,207,36,16,0,0,1,1.3,136,188.1,93,131.2,44,58.2,0,0,0,0,6,6.6,31,49.4,38,57.7,1,24
"18485",6.22,5.51,0,6.58,2.73,1.8,0,693.03,1.8,6.13,803.77,421,0," «",141,125,218,48,0,0,398,303,505,92,104,0,0,127,265.2,139,288.3,179,407.1,87,146.4,0,0,48,132.5,8,18.3,53,103.1,141,317.3,14,52
"18486",0.93,2.46,32,25.71,0.86,0.58,0,30.15,1.29,5.45,113.6,370,0,"∑Ò",101,114,153,1,61,0,381,446,485,118,1,223,0,0,0,215,719.2,153,434.5,62,284.7,0,1,7,9.7,18,24.9,67,276.2,101,333.2,13,32
"18487",4.16,11.62,0,18.05,7.37,4.96,0,55.23,1.27,4.29,329,313,28680.43333,"∑Ò",221,144,261,2,102,0,695,242,402,362,3,170,0,0,0,365,746.2,273,544,92,202.2,0,2,59,95.7,7,16.4,146,455.2,221,582.4,13,64
"18488",5.37,3.87,0,9.92,4.08,2.75,0,41.76,9.62,8.6,144,145,26882.2," «",85,32,117,0,0,0,352,52,87,317,0,0,0,0,0,117,342.6,82,246.9,35,95.7,0,0,16,11.5,3,2.3,46,159.4,85,309.3,8,13
"18489",1.92,7.6,9.35,9.84,3.2,2.16,0.34,15.66,7.66,11.24,113.29,151,30846.36667,"∑Ò",259,223,433,26,22,1,468,407,703,88,48,35,1,0,0,482,627.6,365,448.9,117,178.7,9,0,16,16.2,13,25.3,218,285.3,250,333.5,20,60
"18490",5.94,5.97,86.7,52.89,13.26,2.49,0,40.01,5,6.63,447.2,749,0,"∑Ò",1211,1223,2300,134,0,0,1918,1705,2829,584,210,0,0,0,0,2434,2324.9,1712,1692.4,722,632.5,0,0,252,196,277,268.5,680,814.4,1211,1280.5,33,157
"18491",5.62,4.05,0,10.4,4.28,2.88,0,95.5,17.7,9,213.95,243,24969.23333,"∑Ò",125,99,200,1,23,0,280,178,357,68,1,32,0,0,0,224,342.4,160,265.9,64,76.5,0,0,1,2.5,3,2.1,110,198.1,125,214.2,10,48
"18492",1.92,0,0,7.84,3.2,2.16,0,15.66,7.66,11.24,99,0,0,"∑Ò",32,12,34,10,0,0,201,40,45,135,61,0,0,0,0,44,220.3,15,76.3,29,144.1,0,0,0,0,0,0,23,149.7,32,184.8,2,0
"18493",6.67,15.29,0,28.29,11.57,7.77,0,94.42,3.4,11.3,341,902,38327.45,"∑Ò",393,306,693,2,4,0,635,430,907,148,3,7,0,0,0,699,674.6,538,547.8,161,126.7,0,0,32,24.1,99,72.8,238,308.7,393,415.1,25,55
"18494",1.92,0.2,4.65,13.99,3.2,2.16,0,18.18,15.66,11.24,120.52,34,5814.466667,"∑Ò",111,69,144,7,29,0,437,150,295,216,21,55,0,0,0,180,496.8,113,273.8,67,223.1,0,0,11,73.9,51,99.7,42,199.6,111,381,8,24
"18495",1.92,0,0,7.84,3.2,2.16,0,15.66,17.66,11.24,109,23,2522.333333,"∑Ò",14,7,21,0,0,0,38,58,96,0,0,0,0,0,0,21,86.4,11,30,10,56.4,0,0,0,0,9,10.2,5,20.5,14,30.7,0,0
"18496",1.16,2.44,0,6.3,2.59,1.72,0,26.36,4.54,5.42,142,561,31251.3,"∑Ò",153,119,0,0,272,0,384,306,0,0,0,690,0,0,0,272,546.1,204,432.5,68,113.5,0,0,5,18.9,10,7.8,136,269.4,153,300.2,7,20
"18497",1.84,3.89,0,9.98,4.1,2.76,0,542.28,7.56,8.62,644.34,995,0," «",15,7,19,3,0,0,20,11,27,0,4,0,0,0,0,22,18.8,18,15.8,4,3,0,0,0,0,1,0.3,11,9,15,11.9,3,0
"18498",2.28,5.3,0,20.98,5.56,3.74,7.84,14.81,3.12,10.66,149.51,272,10416.03333,"∑Ò",118,117,220,8,0,7,360,345,574,85,30,0,16,0,0,235,586.8,146,381.7,89,205.1,0,0,10,39.2,14,39.5,73,174.6,118,300.9,12,59
"18499",1.92,0,0,7.84,3.2,2.16,0,15.66,7.66,11.24,99,25,860.4,"∑Ò",103,27,125,5,0,0,359,77,161,268,7,0,0,5,7.3,125,367.1,75,239.6,55,134.8,0,0,35,59.6,1,2.4,48,154,103,310,8,15
